1 38 41 4 38 54 43 83
46 33 70 93 7 28 99 54
7 34 28 6 34 12 91 90
72 0 89 31 45 52 94 98
42 35 54 80 42 49 16 88
83 86 34 90 66 85 96 73
71 24 80 6 88 23 48 61
76 89 44 21 93 90 71 35
78 25 68 20 74 84 60 57
22 94 47 41 31 96 14 3
72 46 61 61 22 9 74 50
99 18 23 92 60 94 80 38
19 48 10 93 84 71 51 58
17 50 99 49 46 66 52 19
64 13 32 38 74 6 88 73
76 11 18 36 5 98 75 24
98 85 18 34 8 21 92 26
23 44 75 70 10 79 41 26
44 25 65 18 31 53 44 7
65 62 95 22 12 22 47 62
60 17 96 68 90 40 94 13
84 21 35 46 0 28 73 44
53 38 15 84 43 59 43 60
73 39 83 85 13 82 99 73
51 95 42 41 35 88 6 72
10 42 18 62 22 91 59 76
81 74 12 77 33 8 37 6
99 72 43 12 54 42 86 5
89 80 98 24 68 5 48 30
99 67 45 21 10 4 49 92
30 14 21 15 22 58 73 21
31 16 33 37 10 71 43 51
51 93 27 72 98 76 54 49
43 99 23 53 55 72 97 85
86 18 52 8 29 25 81 60
41 67 49 3 38 44 54 42
38 82 66 88 58 20 38 53
72 61 6 79 85 56 17 72
74 69 32 55 95 14 67 88
33 17 92 71 61 98 65 99
80 31 88 90 4 78 43 76
39 2 55 24 58 72 48 84
42 33 40 89 47 7 77 32
76 69 3 38 68 21 89 0
52 29 43 8 7 86 84 98
40 92 75 98 16 75 35 10
8 27 99 7 86 77 39 63
98 95 53 18 16 42 19 20
24 14 29 83 0 65 82 93
57 9 43 74 84 78 36 45
57 36 52 44 13 92 7 63
87 12 82 3 6 1 75 30
15 56 14 67 22 48 12 79
9 56 5 93 34 94 38 92
30 43 88 95 35 47 58 22
59 40 77 65 93 4 48 60
61 62 80 83 62 92 14 71
48 72 16 35 66 7 79 48
50 67 43 85 14 53 59 25
94 88 42 39 92 90 0 53
4 32 88 66 24 3 89 25
75 58 60 93 65 39 41 67
58 84 52 24 37 63 49 83
51 91 75 95 34 75 49 38
59 37 57 83 92 98 60 19
56 20 12 21 11 5 88 21
41 92 45 31 7 94 14 10
38 89 6 72 16 7 62 27
96 19 11 89 18 23 60 26
44 73 0 7 30 88 29 72
33 74 3 92 21 17 3 11
59 9 35 27 68 97 55 64
69 18 5 39 41 66 65 37
91 65 45 21 6 26 45 91
0 48 83 73 18 38 84 77
47 19 56 67 69 11 84 38
81 89 77 23 7 94 12 98
60 57 72 18 35 17 9 36
66 44 61 36 83 46 13 82
17 21 50 86 33 34 76 66
75 5 89 83 0 2 33 12
11 57 30 47 75 91 35 93
35 48 29 18 94 94 53 64
15 3 2 0 89 79 67 64
84 8 47 84 62 81 48 26
90 78 25 65 69 12 10 57
60 91 27 55 37 80 71 5
83 73 5 72 4 24 89 89
85 36 25 99 69 74 25 12
4 2 77 26 14 40 83 75
31 10 82 69 91 53 74 26
78 31 51 83 8 40 24 45
28 1 44 50 27 22 62 32
24 91 58 39 31 93 14 15
3 48 36 46 1 62 73 31
45 24 66 53 16 42 98 96
44 95 46 23 69 60 7 93
52 17 84 35 10 50 50 66
98 38 12 51 0 37 83 46
13 1 99 29 44 50 26 40
97 24 63 66 85 23 11 89
40 96 24 51 46 27 69 97
65 81 48 66 71 83 12 84
85 63 66 81 65 44 21 62
68 36 80 5 59 92 94 0
88 19 3 86 98 72 35 63
5 84 29 76 19 93 13 56
9 79 37 74 23 58 89 43
47 69 49 6 61 43 58 1
14 61 40 64 85 75 28 43
11 9 19 31 55 84 87 64
63 77 38 38 87 79 82 34
49 31 41 62 26 99 64 93
13 4 57 98 79 37 41 91
47 13 74 2 97 61 18 13
90 8 3 78 88 85 12 37
68 53 99 47 5 15 40 18
19 49 16 51 87 10 42 86
75 16 40 24 29 10 89 20
18 93 50 6 78 62 43 99
16 95 46 73 10 38 91 30
87 59 81 26 21 75 64 96
43 56 73 24 66 62 96 85
55 46 91 86 9 87 85 77
82 31 50 92 21 93 74 60
